Banco;id;title;text;url;media_id;published_on;created_at;user;user_id;user_image;attached_image_url;social_media;social_media_custom_name;search_term;polarization;reach;latitude;longitude;gender
Brasil;813;Twitter - Palavra chave;Eu assistindo o #SuperBowl https://t.co/cF9B4KSaze;http://twitter.com/eitacrispim/statuses/960351003525738496;960351003525738496;2018-02-05 01:14:56 -0200;2018-02-05 01:37:25 -0200;eitacrispim;2522879395;https://pbs.twimg.com/profile_images/949049430484946944/wGLdEMAC_normal.jpg;https://pbs.twimg.com/tweet_video_thumb/DVPaIp-XkAAr4tx.jpg;twitter;;superbowl;negativa;5196;-15.7942287;-47.8821658;
Brasil;814;Twitter - Palavra chave;Com esse arremesso no v†cuo, Tom brady pode ser considerado o @el_mago_oficial da NFL! #superbowl #nfl #tombrady #valdivia #vacuo #futebol #jj #jogadorjusto;http://twitter.com/JogadorJusto/statuses/960351005211840512;960351005211840512;2018-02-05 01:14:56 -0200;2018-02-05 01:37:23 -0200;JogadorJusto;940627019133521920;https://pbs.twimg.com/profile_images/950835518450880512/qptDhVNX_normal.jpg;;twitter;;superbowl;negativa;33;;;
Brasil;815;Twitter - Palavra chave;Chegamos no super bowl com nossa defesa sendo a pior do campeonato kkkkkkk;http://twitter.com/gguimaraes_1/statuses/960351003899031552;960351003899031552;2018-02-05 01:14:56 -0200;2018-02-05 01:25:17 -0200;gguimaraes_1;312857073;https://pbs.twimg.com/profile_images/960337705107419137/G_Z6zthq_normal.jpg;;twitter;;"""super bowl""";negativa;562;;;M
Brasil;816;Twitter - Palavra chave;RT @RaonyPhillips: O Brasil podia lanáar um Super Bowl mas de barraco. Imagina: um barrac∆o comunit†rio, aplique espalhado, cachorro latind?;http://twitter.com/Jessye_Araujo/statuses/960351005945815046;960351005945815046;2018-02-05 01:14:56 -0200;2018-02-05 01:25:16 -0200;Jessye_Araujo;54352444;https://pbs.twimg.com/profile_images/877585911772565510/BXJL2cep_normal.jpg;;twitter;;"""super bowl""";negativa;1170;-23.5500;-46.6333;F
Brasil;817;Twitter - Palavra chave;Eu vivi pra ver isso, Eagles campe∆o do super bowl #SBLII  #Superbowl #SuperBowlnaESPN;http://twitter.com/JhuanCaetano_/statuses/960351004712685568;960351004712685568;2018-02-05 01:14:56 -0200;2018-02-05 01:25:16 -0200;JhuanCaetano_;842170805274451969;https://pbs.twimg.com/profile_images/937930687528792064/dE4ygdTW_normal.jpg;;twitter;;"""super bowl""";positiva;76;;;
Brasil;818;Instagram (comment);:kissing_heart::kissing_heart::kissing_heart::kissing_heart::kissing_heart::kissing_heart::kissing_heart::kissing_heart::kissing_heart::kissing_heart::kissing_heart::kissing_heart::kissing_heart:;http://www.instagram.com/p/BezEjreFiYH/#17922628573019870;17922628573019870;2018-02-05 01:14:56 -0200;2018-02-05 01:19:21 -0200;buyallmeans10100;5788544185;https://scontent.cdninstagram.com/vp/f51bad7501e297c7c1aadb6b4b6b966b/5B138B89/t51.2885-19/s150x150/26071482_804099793106550_7576700284445917184_n.jpg;;instagram_public_user;NFL;;neutra;1;;;
Brasil;819;Twitter - Palavra chave;esse jogo ta ELETRIZANTE  com frio eu n∆o paro quieta sem coberta #SuperBowl #SuperBowlnaESPN;http://twitter.com/lilbeatlegirl/statuses/960351005253697536;960351005253697536;2018-02-05 01:14:56 -0200;2018-02-05 01:37:22 -0200;lilbeatlegirl;3591897377;https://pbs.twimg.com/profile_images/957446981382701058/uEG5uREZ_normal.jpg;;twitter;;superbowl;neutra;152;;;
Brasil;820;Twitter - Palavra chave;RT @cartoleiros: S¢ o Eg°dio pra acertar esse  bic∆o no #SuperBowl;http://twitter.com/thayronesoares/statuses/960351004209410048;960351004209410048;2018-02-05 01:14:56 -0200;2018-02-05 01:37:24 -0200;thayronesoares;134183330;https://pbs.twimg.com/profile_images/956179749923155968/g-psitcH_normal.jpg;;twitter;;superbowl;neutra;1759;-18.512178;-44.5550308;
Brasil;821;Twitter - Palavra chave;#SuperBowl Brady ta em choque;http://twitter.com/Zelucasmattos/statuses/960351003257262080;960351003257262080;2018-02-05 01:14:56 -0200;2018-02-05 01:37:26 -0200;Zelucasmattos;576803973;https://pbs.twimg.com/profile_images/851988182547795969/VN2zBhwd_normal.jpg;;twitter;;superbowl;neutra;288;;;M
Brasil;822;Twitter - Palavra chave;Gg os Eagles v∆o ganhar #SuperBowl;http://twitter.com/filipepinto1801/statuses/960351002502320128;960351002502320128;2018-02-05 01:14:56 -0200;2018-02-05 01:37:28 -0200;filipepinto1801;2865156204;https://pbs.twimg.com/profile_images/904129516792147970/JcTescwb_normal.jpg;;twitter;;superbowl;neutra;210;39.39987199999999;-8.224454;M
Brasil;823;Twitter - Palavra chave;Brady ta com o braáo pesado mano. #Eagles a segundos da hist¢ria...#SuperBowl;http://twitter.com/10BIGSHAQ/statuses/960351001978032133;960351001978032133;2018-02-05 01:14:55 -0200;2018-02-05 01:37:30 -0200;10BIGSHAQ;52268517;https://pbs.twimg.com/profile_images/807934525175173121/WHmdbntt_normal.jpg;;twitter;;superbowl;neutra;270;;;
Brasil;824;Twitter - Palavra chave;26 segundos??? :thinking_face: #SuperBowl;http://twitter.com/marthareyesb/statuses/960351001306902529;960351001306902529;2018-02-05 01:14:55 -0200;2018-02-05 01:37:32 -0200;marthareyesb;256280676;https://pbs.twimg.com/profile_images/951930952355233792/c19yvg4y_normal.jpg;;twitter;;superbowl;neutra;5777;23.634501;-102.552784;F
Brasil;825;Twitter - Palavra chave;so assisto o #SuperBowl pelo #HalftimeShow;http://twitter.com/oarthurmorais/statuses/960351001235656704;960351001235656704;2018-02-05 01:14:55 -0200;2018-02-05 01:37:33 -0200;oarthurmorais;2163043694;https://pbs.twimg.com/profile_images/956373382404149248/COBIMqvH_normal.jpg;;twitter;;superbowl;neutra;53;-17.2176071;-46.87441570000001;
Brasil;826;Twitter - Palavra chave;RT @_anahikari: Hahahahahahahaha Eagles mt bom  O nome do passe desse touchdown era: MIGUê  Da uma conversadinha ali com o brother e corre?;http://twitter.com/PacotinhoA/statuses/960350998588993537;960350998588993537;2018-02-05 01:14:55 -0200;2018-02-05 01:37:34 -0200;PacotinhoA;912879762539974658;https://pbs.twimg.com/profile_images/960326781780856832/SKwJMiaM_normal.jpg;;twitter;;superbowl;neutra;1865;-27.2423392;-50.2188556;
Brasil;827;Twitter - Palavra chave;final de libertadores mto melhor q final de super bowl;http://twitter.com/g_bbraga/statuses/960351001227165697;960351001227165697;2018-02-05 01:14:55 -0200;2018-02-05 01:25:18 -0200;g_bbraga;570265360;https://pbs.twimg.com/profile_images/941454372873166848/HG1x3SOA_normal.jpg;;twitter;;"""super bowl""";positiva;87;;;M
Brasil;828;Twitter - Palavra chave;RT @Esp_Interativo: O @Eagles Tµ MUITO PERTO DE UMA VIT‡RIA HIST‡RICA!   #SuperBowl  #FlyEaglesFly https://t.co/DJKZOq7bAP;http://twitter.com/rafaela_rush/statuses/960351000908451840;960351000908451840;2018-02-05 01:14:55 -0200;2018-02-05 01:37:34 -0200;rafaela_rush;500029184;https://pbs.twimg.com/profile_images/871835810399748096/zsAZfxFt_normal.jpg;https://pbs.twimg.com/tweet_video_thumb/DVPZu1tW0AA0kTG.jpg;twitter;;superbowl;positiva;169;-23.4542498;-46.5337925;F
Brasil;829;Twitter - Palavra chave;RT @falsaknowles: deveriam chamar bruno mars pra fazer outro super bowl todo mundo aqui sabe que o dele foi no inicio da carreira e de l† p?;http://twitter.com/hooligan_lorak8/statuses/960350995602649089;960350995602649089;2018-02-05 01:14:54 -0200;2018-02-05 01:25:20 -0200;hooligan_lorak8;4837133807;https://pbs.twimg.com/profile_images/960336872445808641/GiYzUC7e_normal.jpg;;twitter;;"""super bowl""";positiva;441;-23.5500;-46.6333;
Brasil;830;Twitter - Palavra chave;RT @FutNaRedonda: Eis o dia em que o Golias Ç derrubado pelo Davi, incr°vel!!! #SuperBowl;http://twitter.com/GianMarcoFADF/statuses/960350997355868160;960350997355868160;2018-02-05 01:14:54 -0200;2018-02-05 01:37:34 -0200;GianMarcoFADF;946274839425437696;https://pbs.twimg.com/profile_images/946403115577823233/8it0ReMl_normal.jpg;;twitter;;superbowl;neutra;38;;;
Brasil;831;Twitter - Palavra chave;Tom Brady seria o Lingard do #SuperBowl ?;http://twitter.com/Wictorhugo87/statuses/960350995032301569;960350995032301569;2018-02-05 01:14:54 -0200;2018-02-05 01:37:39 -0200;Wictorhugo87;868176906809638912;https://pbs.twimg.com/profile_images/940734782568325121/TFwjWh0w_normal.jpg;;twitter;;superbowl;neutra;43;-8.8137173;-36.954107;
Brasil;832;Twitter - Palavra chave;RT @FutNaRedonda: Adivinha quem Ç pobre?  #SuperBowl https://t.co/oISFp0scKO;http://twitter.com/luizanatta_/statuses/960350994864525313;960350994864525313;2018-02-05 01:14:54 -0200;2018-02-05 01:37:40 -0200;luizanatta_;755514779465314305;https://pbs.twimg.com/profile_images/957467503139094533/gdzB0nUn_normal.jpg;https://pbs.twimg.com/media/DVPZjk5WAAAEbda.jpg;twitter;;superbowl;negativa;1238;-25.2520888;-52.0215415;
Brasil;833;Twitter - Palavra chave;QUE AGONIA ESSE #SuperBowl  CARALHOOOOO;http://twitter.com/schirmer_caique/statuses/960350995128750080;960350995128750080;2018-02-05 01:14:54 -0200;2018-02-05 01:37:39 -0200;schirmer_caique;2891372291;https://pbs.twimg.com/profile_images/931885508380315648/anriuuFN_normal.jpg;;twitter;;superbowl;negativa;434;-22.9068467;-43.1728965;
Brasil;834;Twitter - Palavra chave;RT @EuKemper: Eu segurando as minhas responsabilidades! #superbowl https://t.co/SgAN67lf1E;http://twitter.com/FuckingOrton/statuses/960350996076683264;960350996076683264;2018-02-05 01:14:54 -0200;2018-02-05 01:37:39 -0200;FuckingOrton;272118374;https://pbs.twimg.com/profile_images/919064227146584064/MQvB7MAB_normal.jpg;https://pbs.twimg.com/ext_tw_video_thumb/960349472361459712/pu/img/KneSQax5SIJ5z0uv.jpg;twitter;;superbowl;negativa;2284;;;M
Brasil;835;Twitter - Palavra chave;RT @LwithP: vcs comentando o #superbowl e eu tì s¢ esse meme https://t.co/ZaNDDnrfOs;http://twitter.com/patiwagners/statuses/960350996089188352;960350996089188352;2018-02-05 01:14:54 -0200;2018-02-05 01:37:38 -0200;patiwagners;296389916;https://pbs.twimg.com/profile_images/929563097131634689/NdHuAoFy_normal.jpg;https://pbs.twimg.com/media/DVPYOd-XkAEenYu.jpg;twitter;;superbowl;negativa;1193;-30.0346471;-51.2176584;F
Brasil;836;Twitter - Palavra chave;RT @JQTEIXEIRA: ÈNICA PARTIDA DE FUTEBOL AMERICANO QUE EU VI NA VIDA #SuperBowl https://t.co/swzUubTxLJ;http://twitter.com/amandanicaula/statuses/960350996936495104;960350996936495104;2018-02-05 01:14:54 -0200;2018-02-05 01:37:37 -0200;amandanicaula;178578728;https://pbs.twimg.com/profile_images/958997246133096449/_vRPlIcG_normal.jpg;https://pbs.twimg.com/media/DVNU2j2W4AAeIp3.jpg;twitter;;superbowl;negativa;372;;;
Brasil;837;Twitter - Palavra chave;RT @patriotsbrasil: TOOOOOOOUCHDOWN! ROB GRONKOWSKI, VOC“ ê RID÷CULO! #PatriotsBrasil #SuperBowl #GoPats;http://twitter.com/LorenaTarginos/statuses/960350997255245824;960350997255245824;2018-02-05 01:14:54 -0200;2018-02-05 01:37:35 -0200;LorenaTarginos;2952469973;https://pbs.twimg.com/profile_images/958539851942518784/cVMsIkns_normal.jpg;;twitter;;superbowl;negativa;1705;;;F
Brasil;838;Twitter - Palavra chave;RT @forumpandlr: BOMBA: Ap¢s show no Super Bowl, Demi Lovato acusa Justin Timberlake de assassinato https://t.co/jHWzhI24Zy;http://twitter.com/raphasgomes/statuses/960350996999393280;960350996999393280;2018-02-05 01:14:54 -0200;2018-02-05 01:25:19 -0200;raphasgomes;70566431;https://pbs.twimg.com/profile_images/957036322459471872/w689zJYb_normal.jpg;;twitter;;"""super bowl""";negativa;3170;;;F
Brasil;839;Twitter - Palavra chave;HOJE N«O, HOJE N«O... HOJE N«O? #SB52 #SBLII #SuperBowlnaESPN #SuperBowl https://t.co/omX3W4NtY5;http://twitter.com/curvelo/statuses/960350990414336001;960350990414336001;2018-02-05 01:14:53 -0200;2018-02-05 01:37:42 -0200;curvelo;14222922;https://pbs.twimg.com/profile_images/460512553844883456/thhtvD93_normal.jpeg;https://pbs.twimg.com/media/DVPaIBKXUAE4D-M.jpg;twitter;;superbowl;negativa;685;-7.5554324;-37.0631715;M
Brasil;840;Twitter - Palavra chave;RT @porrarash: RUGBY NESSAS HORAS BICHO???? #SuperBowl;http://twitter.com/joker101Iloveit/statuses/960350990892400641;960350990892400641;2018-02-05 01:14:53 -0200;2018-02-05 01:37:42 -0200;joker101Iloveit;898654188015636480;https://pbs.twimg.com/profile_images/956342537446477824/ZpIVIt9y_normal.jpg;;twitter;;superbowl;negativa;47;37.09024;-95.712891;
Brasil;841;Twitter - Palavra chave;Brady e Amendola mereciam mais esse t°tulo, carregaram o time nas costas, mas n∆o foi dessa vez. Time do Eagles jogou pra caralho #SuperBowl;http://twitter.com/SrFilhoo/statuses/960350992658194432;960350992658194432;2018-02-05 01:14:53 -0200;2018-02-05 01:37:42 -0200;SrFilhoo;112281340;https://pbs.twimg.com/profile_images/957070404228612096/wc9pA1pO_normal.jpg;;twitter;;superbowl;negativa;366;-15.93397;-50.1403832;M
Brasil;842;Twitter - Palavra chave;RT @bchartsnet: Mesmo ap¢s 1 ano, Halftime Show do #SuperBowl de Lady Gaga continua sendo aclamado: ?Deveriam trazer Lady Gaga de volta tod?;http://twitter.com/donabadromance/statuses/960350993065095168;960350993065095168;2018-02-05 01:14:53 -0200;2018-02-05 01:25:22 -0200;donabadromance;4918258041;https://pbs.twimg.com/profile_images/952801709360926720/UlLsSlxn_normal.jpg;;twitter;;"""super bowl""";negativa;125;;;M
Brasil;843;Twitter - Palavra chave;J† zerei um Tecmo Super Bowl assim hein;http://twitter.com/antonuke_/statuses/960350993383911424;960350993383911424;2018-02-05 01:14:53 -0200;2018-02-05 01:25:21 -0200;antonuke_;1412362274;https://pbs.twimg.com/profile_images/953957587434819584/ptlg2r0E_normal.jpg;;twitter;;"""super bowl""";neutra;1077;-22.9068467;-43.1728965;M
Brasil;844;Twitter - Palavra chave;#SuperBowl Azedou pra Giselo;http://twitter.com/SenhorXXV/statuses/960350992737951744;960350992737951744;2018-02-05 01:14:53 -0200;2018-02-05 01:37:40 -0200;SenhorXXV;745700585622609920;https://pbs.twimg.com/profile_images/822498998200238081/TDW2MBMm_normal.jpg;;twitter;;superbowl;neutra;203;;;
Brasil;845;Twitter - Palavra chave;Meu deus Brady, deixa eu ganhar meus dinheiros #SuperBowl;http://twitter.com/LeHases/statuses/960350990099730432;960350990099730432;2018-02-05 01:14:53 -0200;2018-02-05 01:37:44 -0200;LeHases;818174622;https://pbs.twimg.com/profile_images/653783391523971072/YVQX1-Fh_normal.jpg;;twitter;;superbowl;neutra;171;-3.1190275;-60.0217314;M
Brasil;846;Twitter - Palavra chave;"RT @thiagonoggueira: S¢ eu acho que torcer pro ""time pequeno"" Ç muito melhor? #SuperBowl #FlyEaglesFly";http://twitter.com/luizabgd/statuses/960350989630038016;960350989630038016;2018-02-05 01:14:53 -0200;2018-02-05 01:37:44 -0200;luizabgd;39240044;https://pbs.twimg.com/profile_images/914495320859578368/QYk_Y1lU_normal.jpg;;twitter;;superbowl;positiva;149;-19.9166813;-43.9344931;F
Brasil;847;Twitter - Palavra chave;RT @chrisevansbrcom: JUSTIN TIMBERLAKE SE APRESENTANDO NO #SuperBowl   Eu https://t.co/XZeU3RFoZL;http://twitter.com/Soyyo312/statuses/960350989164400641;960350989164400641;2018-02-05 01:14:52 -0200;2018-02-05 01:37:45 -0200;Soyyo312;2202313165;https://pbs.twimg.com/profile_images/812514847732731904/f9oOywfr_normal.jpg;https://pbs.twimg.com/tweet_video_thumb/DVO_9l6XcAIZjt4.jpg;twitter;;superbowl;neutra;258;6.42375;-66.58973;
Brasil;848;Instagram (comment);Os apresentadores visivelmente torcendo contra os PATs;http://www.instagram.com/p/Bey9Q-9Fg1G/#17924895298005980;17924895298005980;2018-02-05 01:14:51 -0200;2018-02-05 01:18:36 -0200;lssilva100;1399013718;https://scontent.cdninstagram.com/vp/baaba66280c6a20da4585801d2c0b5ca/5B005399/t51.2885-19/s150x150/21148109_1501925256533939_320801943540727808_a.jpg;;instagram_public_user;ESPN;;neutra;1;;;
Brasil;849;Twitter - Palavra chave;ê isso. RIP piada do Eagles sem Super Bowl;http://twitter.com/Poyan_Menezes/statuses/960350982063493121;960350982063493121;2018-02-05 01:14:51 -0200;2018-02-05 01:25:22 -0200;Poyan_Menezes;291206532;https://pbs.twimg.com/profile_images/803633388951404544/kvbRmEyY_normal.jpg;;twitter;;"""super bowl""";neutra;672;-1.3642722;-48.374721;
Brasil;850;Twitter - Palavra chave;o bradley cooper n∆o ta se aguentando #superbowl;http://twitter.com/thaizzus/statuses/960350979462914048;960350979462914048;2018-02-05 01:14:50 -0200;2018-02-05 01:37:46 -0200;thaizzus;18884840;https://pbs.twimg.com/profile_images/940772104504532992/aRmmY501_normal.jpg;;twitter;;superbowl;neutra;1281;;;
Brasil;851;Twitter - Palavra chave;Eu estava torcendo muito para o Jacksonville Jaguars na temporada. Se o eagles ganhar vai ser o primeiro que eu toráo num superbowl e ele ganha depois de um temp∆o. O £ltimo foi o Pittsburgh Pirates;http://twitter.com/_tocaraul/statuses/960350977965555712;960350977965555712;2018-02-05 01:14:50 -0200;2018-02-05 01:37:47 -0200;_tocaraul;21822738;https://pbs.twimg.com/profile_images/950026942765588482/vdfhdZS4_normal.jpg;;twitter;;superbowl;neutra;401;40.46366700000001;-3.74922;
Brasil;852;Twitter - Palavra chave;N∆o d† mais n∆o... Foráa, fada Gisele! #SuperBowl;http://twitter.com/voaDaniela/statuses/960350977005146113;960350977005146113;2018-02-05 01:14:50 -0200;2018-02-05 01:37:48 -0200;voaDaniela;937729586070261760;https://pbs.twimg.com/profile_images/956282073760792576/Gbsd99Ez_normal.jpg;;twitter;;superbowl;neutra;25;-18.512178;-44.5550308;F
Brasil;853;Twitter - Palavra chave;Segura o Brady Eagles! Segurem #SuperBowl;http://twitter.com/NBlinkfa/statuses/960350978104012801;960350978104012801;2018-02-05 01:14:50 -0200;2018-02-05 01:37:47 -0200;NBlinkfa;850892411920404480;https://pbs.twimg.com/profile_images/893199786253340672/NMWH3y4y_normal.jpg;;twitter;;superbowl;positiva;14;-23.5500;-46.6333;F
Brasil;854;Twitter - Palavra chave;brairi perdeu a foráa no braáo foi? #SuperBowl;http://twitter.com/vittrhugo/statuses/960350978712186880;960350978712186880;2018-02-05 01:14:50 -0200;2018-02-05 01:37:47 -0200;vittrhugo;885288462529769473;https://pbs.twimg.com/profile_images/931609122746847232/pbIzrhR7_normal.jpg;;twitter;;superbowl;negativa;154;-22.9068467;-43.1728965;
Brasil;855;Twitter - Palavra chave;RT @fifa_depressao: TOM BRADY PARECE O MESSI.... NA COPA AMêRICA  #SuperBowl;http://twitter.com/zm_eduardo/statuses/960350979916025861;960350979916025861;2018-02-05 01:14:50 -0200;2018-02-05 01:37:46 -0200;zm_eduardo;348719338;https://pbs.twimg.com/profile_images/936392492500574208/-z4wRBHg_normal.jpg;;twitter;;superbowl;negativa;299;-28.3918962;-49.3960652;M
Brasil;856;Twitter - Palavra chave;no momento 5 vendo os segundos finais do super bowl https://t.co/E0f8lwXlQE;http://twitter.com/clairetemplx/statuses/960350978192093185;960350978192093185;2018-02-05 01:14:50 -0200;2018-02-05 01:25:22 -0200;clairetemplx;80142030;https://pbs.twimg.com/profile_images/956735917309378560/lSWRZA8j_normal.jpg;;twitter;;"""super bowl""";negativa;502;-14.235004;-51.92528;
Brasil;857;Twitter - Palavra chave;RT @ibismania: Meu time no futebol americano seria esse... #SuperBowl https://t.co/MyEobBWIVx;http://twitter.com/ronanres/statuses/960350973511307264;960350973511307264;2018-02-05 01:14:49 -0200;2018-02-05 01:37:50 -0200;ronanres;604812583;https://pbs.twimg.com/profile_images/934790741599113216/w4rscrxJ_normal.jpg;https://pbs.twimg.com/media/DVPZpVdWAAA4HRq.jpg;twitter;;superbowl;negativa;235;-20.0822785;-44.58053090000001;
Brasil;858;Twitter - Palavra chave;Ç n∆o tem mais jeito #gopats #SuperBowl https://t.co/IoHVoJBAJW;http://twitter.com/infinityavngers/statuses/960350974446579712;960350974446579712;2018-02-05 01:14:49 -0200;2018-02-05 01:37:49 -0200;infinityavngers;408549512;https://pbs.twimg.com/profile_images/960220736358174721/1B3Mp8mM_normal.jpg;https://pbs.twimg.com/media/DVPZ9a8XkAAHOr5.jpg;twitter;;superbowl;negativa;3111;55.378051;-3.435973;F
Brasil;859;Twitter - Palavra chave;Nesses segundos finais do #SuperBowl https://t.co/tCtA7Sl4Tm;http://twitter.com/expeditopaz/statuses/960350975964917760;960350975964917760;2018-02-05 01:14:49 -0200;2018-02-05 01:37:49 -0200;expeditopaz;14384166;https://pbs.twimg.com/profile_images/948960169467301891/1nfL4XMz_normal.jpg;https://pbs.twimg.com/media/DVPaHrRW4AA9ls4.jpg;twitter;;superbowl;negativa;1792;-8.8137173;-36.954107;M
Brasil;860;Twitter - Palavra chave;RT @NFLBrasil: Que momento para a defesa do @Eagles aparecer: FUMBLE de Brandon Graham!! #NFLBrasil #SuperBowl #FlyEaglesFly https://t.co/h?;http://twitter.com/patrick_bressan/statuses/960350975340044290;960350975340044290;2018-02-05 01:14:49 -0200;2018-02-05 01:20:19 -0200;patrick_bressan;3358325848;https://pbs.twimg.com/profile_images/953459698228957191/_gIN23Em_normal.jpg;;twitter;;@NFLBrasil;negativa;1036;22.396428;114.109497;
Brasil;861;Twitter - Palavra chave;RT @brunnokono: Se este Super Bowl n∆o te convencer a gostar de NFL... N∆o tem o que fazer mesmo. #superbowl #flyeaglesfly #notdone;http://twitter.com/JV_Hand28/statuses/960350976661250048;960350976661250048;2018-02-05 01:14:49 -0200;2018-02-05 01:25:23 -0200;JV_Hand28;2631676036;https://pbs.twimg.com/profile_images/952658864650047489/ekeIXq70_normal.jpg;;twitter;;"""super bowl""";positiva;432;-22.9068467;-43.1728965;
Brasil;862;Twitter - Palavra chave;RT @Esp_Interativo: O @Eagles Tµ MUITO PERTO DE UMA VIT‡RIA HIST‡RICA!   #SuperBowl  #FlyEaglesFly https://t.co/DJKZOq7bAP;http://twitter.com/Matheus75715716/statuses/960350973783928832;960350973783928832;2018-02-05 01:14:49 -0200;2018-02-05 01:37:49 -0200;Matheus75715716;950779762108256256;https://pbs.twimg.com/profile_images/954567082389266432/IsWpGthl_normal.jpg;https://pbs.twimg.com/tweet_video_thumb/DVPZu1tW0AA0kTG.jpg;twitter;;superbowl;positiva;17;-13.370017;-39.0720559;
Brasil;863;Twitter - Palavra chave;"RT @thiagonoggueira: S¢ eu acho que torcer pro ""time pequeno"" Ç muito melhor? #SuperBowl #FlyEaglesFly";http://twitter.com/DjoSoyLolo/statuses/960350972852817921;960350972852817921;2018-02-05 01:14:49 -0200;2018-02-05 01:37:51 -0200;DjoSoyLolo;859879552356581377;https://pbs.twimg.com/profile_images/950366616423993347/aX9_h6gI_normal.jpg;;twitter;;superbowl;positiva;19;;;M
Brasil;864;Twitter - Palavra chave;E respira mais uma decida,  Brady fez milagre.  26 segundos   #SuperBowlnaESPN #SuperBowl;http://twitter.com/PytPyt420/statuses/960350975591636992;960350975591636992;2018-02-05 01:14:49 -0200;2018-02-05 01:37:49 -0200;PytPyt420;3427191557;https://pbs.twimg.com/profile_images/922548692284067840/oZVXeKgi_normal.jpg;;twitter;;superbowl;neutra;84;;;
Brasil;865;Twitter - Palavra chave;Tom Brady ainda conseguiu o avanáo, ainda n∆o acabou #SuperBowlnaESPN #SuperBowl;http://twitter.com/redhoodeanfield/statuses/960350970185166848;960350970185166848;2018-02-05 01:14:48 -0200;2018-02-05 01:36:53 -0200;redhoodeanfield;4517106441;https://pbs.twimg.com/profile_images/960085747410849797/IbYF0iZ__normal.jpg;;twitter;;superbowl;neutra;1076;-14.235004;-51.92528;M
Brasil;866;Twitter - Palavra chave;26 segundos #SuperBowl;http://twitter.com/romankal/statuses/960350969950240768;960350969950240768;2018-02-05 01:14:48 -0200;2018-02-05 01:36:54 -0200;romankal;139264632;https://pbs.twimg.com/profile_images/496542081423511553/XtieBuZw_normal.jpeg;;twitter;;superbowl;neutra;95;23.634501;-102.552784;
Brasil;867;Twitter - Palavra chave;RT @Esp_Interativo: Torcida do @Patriots depois desse fumble.   #SuperBowl  #FlyEaglesFly https://t.co/FucR4b7t4J;http://twitter.com/diegoreis_87/statuses/960350970864721920;960350970864721920;2018-02-05 01:14:48 -0200;2018-02-05 01:37:55 -0200;diegoreis_87;2395958706;https://pbs.twimg.com/profile_images/958164750168453122/WZXOzGTA_normal.jpg;https://pbs.twimg.com/tweet_video_thumb/DVPYRzRXUAIsRnb.jpg;twitter;;superbowl;neutra;224;-16.0655297;-47.9761119;M
Brasil;868;Twitter - Palavra chave;A Gisele de capacete n∆o brilhou hj :grin::joy:#SuperBowl;http://twitter.com/welligton_msdos/statuses/960350970587820033;960350970587820033;2018-02-05 01:14:48 -0200;2018-02-05 01:37:56 -0200;welligton_msdos;502424456;https://pbs.twimg.com/profile_images/956885861915865090/6NCLfU5q_normal.jpg;;twitter;;superbowl;neutra;7;;;
Brasil;869;Twitter - Palavra chave;Sobre a apresentaá∆o de Justin Timberlake... + #SuperBowl;http://twitter.com/Luh_Lot/statuses/960350971854499840;960350971854499840;2018-02-05 01:14:48 -0200;2018-02-05 01:37:54 -0200;Luh_Lot;882727176;https://pbs.twimg.com/profile_images/956008075294642176/GIAQM-PJ_normal.jpg;;twitter;;superbowl;positiva;483;-22.9099384;-47.0626332;F
Brasil;870;Twitter - Palavra chave;QUE DELICIA DE JOGO #SuperBowl #FlyEaglesFly ??:raised_hands::skin-tone-2:;http://twitter.com/gabsumida/statuses/960350970751389696;960350970751389696;2018-02-05 01:14:48 -0200;2018-02-05 01:37:56 -0200;gabsumida;1468281973;https://pbs.twimg.com/profile_images/958141342827282432/tv4ZKS55_normal.jpg;;twitter;;superbowl;positiva;85;-23.5500;-46.6333;
Brasil;871;Twitter - Palavra chave;O que o Brady ta fazendo isso? A moral dele morreu depois que perdeu a bola #FlyEaglesFly  #SuperBowl  #SuperBowlnaESPN;http://twitter.com/VinciusZavarize/statuses/960350972361940992;960350972361940992;2018-02-05 01:14:48 -0200;2018-02-05 01:37:52 -0200;VinciusZavarize;633135943;https://pbs.twimg.com/profile_images/865250020051873794/bM2Oi959_normal.jpg;;twitter;;superbowl;negativa;24;-14.235004;-51.92528;
Brasil;872;Twitter - Palavra chave;RT @fifa_depressao: TOM BRADY PARECE O MESSI.... NA COPA AMêRICA  #SuperBowl;http://twitter.com/KINGMATHEUS10/statuses/960350969757388800;960350969757388800;2018-02-05 01:14:48 -0200;2018-02-05 01:36:54 -0200;KINGMATHEUS10;939545532732764160;https://pbs.twimg.com/profile_images/952259939984080897/Jjctyv7b_normal.jpg;;twitter;;superbowl;negativa;144;46.227638;2.213749;
Brasil;873;Twitter - Palavra chave;RT @bchartsnet: Mesmo ap¢s 1 ano, Halftime Show do #SuperBowl de Lady Gaga continua sendo aclamado: ?Deveriam trazer Lady Gaga de volta tod?;http://twitter.com/viufla/statuses/960350972533985281;960350972533985281;2018-02-05 01:14:48 -0200;2018-02-05 01:25:23 -0200;viufla;113362178;https://pbs.twimg.com/profile_images/944108578662699008/WLFGrJ9X_normal.jpg;;twitter;;"""super bowl""";negativa;6222;-8.761160499999999;-63.9004303;
